,subject,session,run,task,space,directory,fullpath,edgefrac,hfc
60,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4659624753398013,0.16216216216216217
61,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.47487344063445713,0.032432432432432434
62,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.45509544180080624,0.4972972972972973
63,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.44264480825983377,0.16216216216216217
64,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.45033559158809017,0.3891891891891892
65,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4459522502853212,0.16216216216216217
66,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.498048072370365,0.42162162162162165
67,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.47046069249591355,0.43243243243243246
68,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4136992993724576,0.3567567567567568
69,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.5154164532364581,0.4432432432432432
70,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.48627571962660493,0.14054054054054055
71,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4544300098293191,0.4432432432432432
72,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.46121824787383026,0.4108108108108108
73,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.40451553329003304,0.2810810810810811
74,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4756482977978587,0.5081081081081081
75,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.43859025172555727,0.16216216216216217
76,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.43426381846710715,0.42162162162162165
77,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.431370640914006,0.1837837837837838
78,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.42917094640174613,0.11891891891891891
79,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.472290591679179,0.10810810810810811
80,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4418168783797365,0.4
81,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4214708095662886,0.31351351351351353
82,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.4544495718712235,0.5621621621621622
83,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.45036564562185843,0.34594594594594597
84,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.44476849533213064,0.4108108108108108
85,01,,1,emotionalfaces,MNI152NLin2009cAsym,sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/emotion_category/ds003548/derivatives/melodic/sub-01/sub-01_task-emotionalfaces_run-1_space-MNI152NLin2009cAsym_melodic,0.42403628153514755,0.23783783783783782
